TF	Log10Events	MDS_difference	p-value
ARI3A_0	2.7986506454452686	-0.009896260070265171	0.250569399761
STAT2_0	2.6507930396519304	0.019358494466522387	0.253233634486
TF7L1_0	2.3170181010481117	0.026191910548643137	0.254234336531
RFX2_0	1.9978230807457251	-0.05684710069681352	0.257140533595
ATF1_0	2.1476763242410986	0.05990344165530517	0.258710780442
ERR2_0	2.3159703454569174	-0.018657074317365123	0.259319833613
HAND1_1	3.3099493842590157	-0.013566981931241088	0.261794258681
BACH2_0	2.0232524596337114	0.05490032582357114	0.261982472996
ALX1_0	1.8864907251724818	0.032057102165130094	0.26211017994
NR1I2_1	2.9167170775988125	-0.012819888754882996	0.26229717288
IRF7_0	2.3170181010481117	0.032241549163686045	0.265265203979
RXRA_0	2.6299190355035416	-0.012107181587795812	0.265475264098
NFYA_0	2.4031205211758175	0.042327780082866834	0.268411225091
CEBPE_0	1.6989700043360185	0.06021708032510825	0.269483623843
RFX1_0	2.1583624920952493	-0.05528257714776913	0.269925728183
NFIL3_0	1.6857417386022635	0.03193425204227997	0.272790266807
CEBPA_0	2.0314084642516237	-0.028342427799617265	0.27344935216
CREM_0	2.0916669575956846	0.06133069976746244	0.274228363941
BCL6_0	2.1746411926604483	0.038282356863667225	0.274319079946
CTCF_0	2.2013971243204513	-0.050488263713569126	0.277347213988
RXRA_1	2.4749443354653877	-0.021694530871716834	0.279264696135
HNF4A_0	2.0064660422492313	-0.04424636251450281	0.279872400302
TWST1_0	1.9294189257142926	-0.05442938432135638	0.281695596116
FOXO4_0	2.5687882123153467	0.015112216102596972	0.28319800382
OVOL2_0	1.9754318085092628	0.05067541621954963	0.288185219302
INSM1_0	1.6720978579357173	-0.08953576730007978	0.288898521096
GATA3_0	2.1254812657005937	0.031937366078278226	0.28939792599
GATA5_0	2.041392685158225	0.02681023016850735	0.289439770405
PRRX2_0	3.2300655512060468	-0.005540710617446759	0.290202414241
TBX5_0	2.4132997640812515	-0.017433440632499318	0.291328361529
PPARA_1	2.4132997640812515	0.022551535992897262	0.294281324773
NANOG_0	2.2054750367408906	-0.023801357450554964	0.297959855095
KLF5_0	3.081707270097349	0.017706466668931664	0.29961888925
HMGA2_0	1.0969100130080565	-0.08135246124443332	0.299715133413
FOXC1_0	1.921686475483602	-0.04158959253419618	0.300030575148
NKX32_0	2.039414119176137	-0.024947928277400354	0.300975067671
KLF6_0	3.3990677089490724	-0.011541721135497033	0.310148190373
HXA7_0	1.469822015978163	0.06568555820737923	0.315701232936
PTF1A_0	2.4329692908744054	-0.02959552442376405	0.315717514545
TBX21_0	2.3064250275506875	-0.023489385302566224	0.31822412943
SOX3_0	2.4913616938342726	0.02567109206616204	0.320243546854
STF1_0	2.675778341674085	-0.012514262108087522	0.321242277666
GATA6_0	2.1522883443830563	-0.034668378032048225	0.322772858243
EGR2_1	3.373739318351445	-0.009929218309016023	0.32303620155
FUBP1_0	2.9712758487381046	0.007374134740227184	0.323325308039
ZN281_0	3.153662453575495	-0.011088636399522815	0.324615656951
IRF5_0	1.57978359661681	-0.044202111594083666	0.328530707625
MYBB_0	2.1643528557844367	0.02187640865110324	0.329178819342
GATA4_0	2.2108533653148927	0.026243080347070374	0.330978713504
NFYC_0	2.4065401804339546	0.038129071697448474	0.332729843331
TEAD4_0	2.0737183503461227	0.034333113867311915	0.334627148751
EHF_0	2.322219294733919	-0.03670211159408365	0.336409851328
MYOD1_1	2.4920616045125987	-0.02912074234604775	0.337106067254
TBP_0	2.0625819842281627	0.031822325664963715	0.344190260925
FOSB_0	2.2291697025391004	0.043083370780684416	0.345878099466
MAX_0	2.0314084642516237	-0.0495980021791233	0.347668518453
TFE2_0	2.517195897949974	-0.0230133563430842	0.351798767583
ZBT18_0	2.3074960379132126	0.029829874937902873	0.352955290362
GLI1_0	1.9493900066449126	0.029002530298677033	0.354809963579
DMRTB_0	1.6901960800285134	0.041355810372695805	0.358718713755
BHE40_0	1.9111576087399764	0.05606668343423951	0.362871256557
HSF1_0	2.0606978403536114	0.03143383502810149	0.362920229999
HNF4G_0	2.1122697684172707	-0.035837631246844706	0.363063527582
MEF2D_0	2.0549958615291413	0.022243595476623405	0.367424336206
PLAG1_0	2.5860243823869755	-0.02228383560186173	0.367478615363
NFE2_0	1.6334684555795864	0.06245658059092432	0.369563946127
ETV5_0	2.9733587998863973	-0.01256669332110434	0.370174718638
PBX1_0	2.0530784434834195	0.04166738732597172	0.370872168181
ETV4_0	2.643452676486187	-0.019696877457224607	0.371022353359
ZN148_0	3.549125926758111	-0.006754219773814031	0.371370798686
KAISO_2	2.0232524596337114	0.04619884923370643	0.37370144971
NR1H4_0	2.0	-0.05170502534699742	0.37387741538
FOXJ3_0	3.0606978403536114	0.0057609706908551914	0.375031158957
STAT3_0	2.3891660843645326	0.030310069772936404	0.376541011503
RARA_3	2.3891660843645326	0.02193900048911035	0.377097870866
DDIT3_0	2.0472748673841794	-0.027857955749927818	0.378194307807
HEY2_0	1.7283537820212282	-0.06653464747925114	0.378414827275
PRRX1_0	3.0265332645232963	0.008544958861445644	0.379901904241
IRF1_0	2.374748346010104	0.02479966513895991	0.382113817817
PPARD_0	1.9956351945975497	-0.035765789851310306	0.382279789547
ATF2_0	2.2081725266671213	0.03613628789871334	0.386656489282
JUND_0	2.296665190261531	0.03794502143477879	0.388161041606
NR1H3_2	2.5092025223311025	0.016323511431539352	0.391049406404
E2F6_0	2.6127838567197355	-0.026219300137118984	0.391513119316
HIC1_0	2.1583624920952493	0.03344792823950046	0.398576534491
MBD2_0	2.4646385590950324	0.0332126443560348	0.399733201073
ZKSC1_0	1.9084850188786497	-0.017697647246474588	0.403631137314
RFX6_1	2.194514341882467	-0.031679590762314275	0.40388981507
FEV_0	2.1598678470925665	-0.04614793973854195	0.408511422059
GFI1_0	2.086359830674748	-0.02003318350724513	0.408741092368
FOSL2_0	2.3811150807098502	0.031298595043557004	0.409535975663
MSX3_0	1.380211241711606	0.03403215414018207	0.410767350059
EGR1_0	2.962369335670021	-0.015372240951387338	0.41305811269
CDX2_0	2.246744709723841	-0.01375316803538401	0.413583940125
COT1_0	2.5092025223311025	0.016732489519088872	0.414855449035
BARX2_0	2.2455126678141495	-0.015150631884709219	0.415496284934
STAT6_0	2.273001272063737	0.023284174804756183	0.416659086682
EGR3_0	2.1055101847699738	-0.038760696952805124	0.418195239344
IRF8_0	2.2027606873931997	0.021374271524845938	0.420463032106
E4F1_0	1.6812412373755872	0.07890394901197698	0.424608339052
NKX22_0	2.5105450102066116	-0.020287103748493893	0.42783656493
NFYB_0	2.452553063228925	0.029446225739962584	0.42903952692
THA_0	1.8948696567452525	0.04184861304359749	0.435045248655
OLIG2_0	2.3664229572259727	-0.019982379713061466	0.438033205506
NKX25_0	2.4440447959180758	-0.017092544266807397	0.441521675509
HXC9_0	1.6946051989335686	0.03043525882876666	0.443056014877
E2F4_1	1.7817553746524688	-0.052914232806204886	0.444116904944
DLX3_0	1.8543060418010802	-0.027506307398279473	0.447806513698
RARA_0	2.4141373621844764	-0.013147715170834786	0.448031176386
SIX4_0	2.1673173347481756	-0.02516109163842957	0.450462041537
MYF6_0	3.235149536473244	-0.00955043379504991	0.451123289505
E2F4_0	2.849112166184577	0.017620933781593323	0.454900474543
GRHL2_0	2.0530784434834195	0.023139537984408015	0.455075749678
PBX1_2	1.9469432706978251	-0.027795063585912064	0.462060431517
FOXO1_0	2.2380461031287955	-0.017892536914943767	0.466175617542
NR1I3_0	1.7323937598229684	-0.038673590478395484	0.469093368643
NR4A3_0	2.049218022670181	-0.024248047564556258	0.469316711941
NR1I2_0	1.8481891169913987	-0.026494161649291623	0.47031022219
WT1_1	2.83695673705955	0.013276280595575661	0.470437303935
HXB8_0	1.9731278535996983	-0.021226569657867574	0.471568276362
PO3F2_0	2.2417954312951984	-0.012986431301222163	0.471955321998
TCF7_0	2.8615344108590377	0.008306284711541859	0.473071825035
MTF1_0	1.3424226808222062	-0.0794293843213564	0.47321199297
VSX2_0	1.6283889300503114	0.01684721142332446	0.473863529393
NFAT5_0	1.8195439355418683	0.02143069418245335	0.473920805427
TFE3_0	1.716003343634799	0.06216329048441496	0.47493265705
OTX1_0	2.7037211599270194	-0.008746936347858307	0.476272381374
PO2F1_0	2.0809870469108867	-0.026953147925158558	0.476465533679
SPIB_0	2.130333768495006	-0.024131925345449473	0.477613684938
BRAC_0	2.0899051114393976	-0.018008038676709776	0.480430834266
NR4A1_0	2.602059991327962	0.01113623107144686	0.480504815827
CXXC1_0	2.6273658565927325	-0.01717090159350071	0.486875314812
NR5A2_0	2.702430536445525	-0.008148269843841987	0.492825191252
BARX1_0	2.277609214304091	-0.01021497706100472	0.493069534497
LYL1_0	2.487138375477186	0.01680455158223236	0.493747071163
AP2A_0	2.5269850685599953	-0.019611570556174213	0.494208791283
IRF9_0	1.9084850188786497	0.030275775383803313	0.49451302801
ERR3_0	2.2253092817258624	-0.015011394903366974	0.494539661027
FOXF2_0	2.3783979009481375	0.008899012568684335	0.498192178663
MYB_0	2.1889284837608534	-0.02342309501318028	0.49942978358
ELF2_0	2.2612628687924934	0.024371485138853732	0.503078936713
ETS1_0	2.487138375477186	-0.023689588402989042	0.506650969755
BRCA1_0	2.577491799837225	-0.010568964947256431	0.506829626372
USF2_0	1.9934362304976114	0.04397102847534126	0.508478099744
PKNX1_0	2.08278537031645	0.03088826760662869	0.511114717597
HSF2_0	2.02530586526477	0.021567766675794596	0.512892809481
COT2_0	2.400537989391946	0.01578997667053679	0.513958211384
LEF1_0	2.752432609261474	-0.008660980661120156	0.514254414073
PO6F1_0	1.469822015978163	0.022597642705670634	0.515523990934
SOX13_0	2.7585334222372864	-0.00833060623652388	0.516919731167
DMRT1_0	1.7958800173440752	0.020245940353968282	0.523205902451
HNF1A_0	1.7888751157754168	0.020530358029690304	0.524098478539
RARA_1	2.432167269442588	-0.013495454862836763	0.525451023283
ATF7_0	2.2741578492636796	0.024106844656095416	0.525930995815
AP2C_0	2.68708284460437	-0.016482955749927808	0.525970137835
FOXP3_0	2.408239965311849	-0.01088149277822712	0.526547048341
MSGN1_0	1.9777236052888476	0.023969542333384213	0.529034716247
HAND1_0	2.0951693514317546	-0.02572689415097633	0.530104043509
IRF3_0	3.8112733077119483	-0.0024827521011552816	0.532178010231
EGR4_0	2.836007459125531	-0.014806767014601456	0.532401724846
NFAC2_1	3.1147777319715617	0.005884264270966744	0.532599341822
NR2F6_0	2.1461280356782377	-0.017676788546204227	0.53622249344
SALL1_0	3.4912916406875922	-0.004755895049730173	0.536780531014
NFAC1_0	1.724275869600789	0.03343574369883835	0.539529753478
TEAD1_0	2.2161659022859928	0.01828942387231214	0.540248005438
PITX1_0	2.1156105116742996	-0.016311737262532863	0.545093796865
MXI1_1	2.4240645254174877	0.017104706587734525	0.545229517528
NR0B1_0	2.4828735836087534	-0.02093052856128544	0.549084923726
PRDM5_0	2.408239965311849	-0.01795302774999777	0.550019218733
ZFX_1	2.784617292632875	-0.013232009894613815	0.551300414457
UBIP1_0	3.814414087772258	0.002987207087592718	0.552109223112
BATF_1	2.170261715394957	-0.02260869846541369	0.552918245842
NR2E3_0	1.9890046156985366	-0.018908148800120872	0.55333931786
GATA2_0	2.2081725266671213	0.017778935978925117	0.553829141105
HTF4_0	2.4593924877592306	0.015113959331894385	0.556200611347
RXRA_2	2.5428254269591797	-0.009455839347811424	0.557527879245
NF2L1_0	3.1756567472816633	0.005818631952606625	0.558221797512
GCR_0	1.9731278535996983	0.019121340316324766	0.559216749669
USF1_0	1.9370161074648142	0.040684404165926086	0.55984955945
PBX3_0	2.4273237863572468	0.02064249120714015	0.560282156428
ERR1_0	2.340444114840118	-0.010475105084628641	0.560360437065
GLIS3_0	1.550228353055094	0.04795156805959598	0.561442195795
FOXL2_0	2.3394514413064402	0.009083558544232052	0.562815729841
ZN322_0	1.8750612633916997	-0.03878257809484004	0.563348999395
TLX1_0	1.8920946026904801	0.026555123424770538	0.564378357264
MAF_0	1.9395192526186182	-0.01848343837541045	0.564927313
ZEP2_0	2.0021660617565074	0.030218166455226625	0.568813933239
ESR1_0	1.9614210940664483	0.014948606109265615	0.570462157437
E2F2_0	1.1139433523068367	0.10271347282150076	0.571596580945
VDR_1	2.6622855157221297	-0.009349726175668592	0.572971580557
NR1D2_0	2.3541084391474008	-0.013442667053804215	0.573642031161
OLIG2_1	2.4132997640812515	-0.01530934606215027	0.575241478612
RARG_1	3.0334237554869494	0.0065305812404171815	0.576903923013
SMAD3_0	2.883661435153617	-0.007675083769587488	0.577571051667
SOX2_1	2.6532125137753435	0.007792391850640569	0.580151801196
NR4A2_0	2.2253092817258624	0.016571365705430288	0.584155868731
HXA5_0	1.877946951629188	0.01740160159413657	0.584806966088
FOS_0	2.3864989655506528	0.02086383342469153	0.585808006614
NR1H4_1	2.287801729930226	0.014655911447267815	0.590026040058
GLI2_0	1.6434526764861872	0.03283769642398522	0.592501776873
TAF1_0	2.4329692908744054	-0.021489751775424643	0.598519128275
SP4_0	3.286344176409084	0.006958824767602985	0.599536625251
ANDR_0	1.7958800173440752	0.021628407216311298	0.600404304672
GATA1_0	1.9138138523837167	0.026671094147543123	0.602720212939
ELK1_0	2.2588766293721307	-0.0268364768644703	0.603667854034
ZIC1_0	2.500373714353374	0.013304179692484432	0.603819924492
TBX3_0	2.45178643552429	0.01003176856084913	0.606027111002
NFKB1_0	1.9057958803678683	-0.02544432828150582	0.610024931225
BATF_0	1.8920946026904801	0.028427758535786482	0.610426222447
SOX9_0	1.9344984512435675	0.01742628578173639	0.610791067842
REST_0	1.1613680022349748	0.05747537758340551	0.611552209315
PO3F2_1	1.6766936096248664	0.028903949011976945	0.612484264811
COT2_2	2.263636068588108	-0.01527517360316463	0.61306763071
HXA10_0	2.0170333392987803	-0.009702454001205734	0.613690258868
NFIA_0	1.8129133566428552	-0.02365553188203892	0.615497627207
ZBT17_0	3.466051625699341	-0.0050344121425249504	0.618086456663
EVI1_0	1.7032913781186614	0.019750943547496062	0.618647079188
FOXP2_0	2.442479769064448	-0.00974120804750237	0.619039485297
P63_1	2.4141373621844764	-0.010660705301631343	0.619821238757
CUX2_0	2.0773679052841563	-0.011509531588419544	0.622783914122
SOX2_0	1.7993405494535815	-0.022574545611678973	0.622790748081
SRBP1_0	2.2329961103921536	0.01747642071697876	0.626117542954
NRF1_0	2.4563660331290427	0.019696837007302098	0.626247001524
PRGR_0	1.9057958803678683	0.02149654160456954	0.628385086354
ETV2_0	2.4107772333772095	-0.015435387595869763	0.631348378183
NFIC_0	2.4969296480732144	0.010561042987291618	0.631793365435
MYC_0	2.041392685158225	-0.028445947468354355	0.632434008971
SMAD4_0	2.4440447959180758	0.010660063435967955	0.634680012584
FOXA1_0	2.187520720836463	0.010022830130858062	0.636415150071
HXB7_0	2.0191162904470725	-0.011763451061363726	0.636683325831
SOX15_0	3.322219294733919	-0.003268216189861851	0.638233205329
NFIB_0	2.5877109650189114	0.011757702204150846	0.638860980943
ESR1_1	2.5622928644564746	-0.009674455762846713	0.639871691961
AIRE_0	1.9777236052888476	0.014540805380540625	0.640263901588
PDX1_0	2.387389826338729	-0.009214727498824264	0.640781832688
MAFF_0	1.7596678446896303	0.016205536313564244	0.643444497979
ZBT7A_0	2.753583058892906	-0.01002307870223612	0.645710895296
FOXQ1_0	1.8808135922807911	0.012144206022725755	0.646611203277
IRF2_0	2.363611979892144	0.013698367723019427	0.646919842859
COT1_1	2.0433622780211294	0.0183614664273683	0.649249527846
BHA15_0	2.4141373621844764	-0.015209488096629252	0.649333804946
ARNT_0	2.220108088040055	0.01950485109258221	0.650796353168
PRDM5_1	2.7913397039651393	-0.008449076056954689	0.653432906897
EPAS1_0	1.2304489213782739	0.054394145090408325	0.654318049719
HXC8_0	1.8836614351536174	-0.016194090203709335	0.654778683707
TFDP1_0	2.409087369447835	-0.016209369042517602	0.656582472045
MEIS2_0	1.9590413923210932	-0.019735506770335975	0.656602171114
RXRG_0	2.553276046137099	-0.005867453065757358	0.657309747378
FOXA2_0	2.28668096935493	0.007451750689103297	0.659831607997
ZN143_0	2.294466226161593	-0.01762254037165531	0.662237575543
REL_0	2.1643528557844367	0.01122867746450903	0.664217387024
NR1D1_0	2.3031960574204886	0.009684729792757718	0.664323700289
ZBTB6_0	2.1804126328383235	-0.01972658711855918	0.665092652714
SP7_0	1.7634279935629371	-0.010556835301748549	0.667050171923
HIF1A_0	1.9518230353159116	0.027179811080942445	0.668006411469
AP2B_0	2.6473829701146196	-0.013424244401310707	0.67081824943
PRD16_0	2.390935107103379	-0.011259623048146842	0.671464496777
NR1D1_1	1.7442929831226759	-0.010783899371523615	0.673923114178
KLF8_0	2.5581083016305493	-0.009624786620206978	0.67508223198
RELB_0	2.086359830674748	0.014023804281085949	0.676690368052
SP1_0	3.7784768491607856	0.0031874479057032185	0.678417803834
RARG_0	2.0170333392987803	-0.016131808394914487	0.679746648312
SOX10_0	2.0374264979406234	0.012184741946003242	0.682941454326
FOXM1_0	2.5263392773898437	0.007350964036574733	0.683743726349
AHR_0	1.7323937598229684	-0.029154659046631115	0.684583213552
BMAL1_0	1.9444826721501687	0.02165869523437136	0.685576256002
SIX2_0	1.9661417327390327	0.018063586625222797	0.686072565663
HESX1_0	1.7520484478194385	0.015633311603408494	0.686276124255
TF2L1_0	1.919078092376074	0.0161951617933858	0.687128889323
BHE41_0	1.9138138523837167	0.019960859581082638	0.696101879704
SPI1_0	2.4132997640812515	-0.011197422484743381	0.698590851787
NFIC_1	2.5044708624944185	0.009832739958656982	0.703119859013
IKZF1_0	3.015359755409214	-0.0038969974535657936	0.704143675163
HXA13_0	2.049218022670181	-0.012272521576258353	0.70493851637
CLOCK_0	1.9242792860618814	-0.019312445979754705	0.705119884319
ZFX_0	2.7792356316758635	-0.010595760121240054	0.70542423039
CEBPD_0	1.8356905714924254	-0.010900480093573825	0.706444144413
FOXI1_0	2.2278867046136734	-0.01697133803978068	0.708579880407
RREB1_0	3.0720659914147457	0.003303599081934139	0.708610745007
MEIS1_0	1.9370161074648142	-0.013165943461141338	0.711404085967
ATOH1_0	2.624282095835668	-0.007634076987932474	0.720457786046
NR1H3_1	2.0293837776852093	0.012866213162920333	0.720499454393
AP2D_0	2.220108088040055	-0.018366666551321548	0.721619321749
P53_0	1.469822015978163	0.031701151809179734	0.724003176581
E2F1_0	2.8585371975696385	-0.008084355081590304	0.726007905485
TYY1_0	2.1189257528257763	-0.020879448716626253	0.729359498172
HNF1B_1	1.8162412999917832	0.014167602495969408	0.736177252595
SOX5_0	2.777789187434867	-0.003481936823402655	0.738035170112
NKX61_1	2.7015679850559273	0.004358407944117413	0.738520291168
P53_1	1.9030899869919433	0.01744903418153468	0.738633655918
ELF3_0	2.390935107103379	-0.00913012584678012	0.744170086381
DLX5_0	1.8893017025063101	0.010211405600332403	0.744519758157
TF2L1_1	2.28668096935493	-0.007957664017710501	0.745631394421
PRDM1_0	2.31492005599242	0.007259853027182456	0.749277530128
E2F7_0	2.6454222693490914	-0.0089725209399647	0.751481723107
MAZ_1	3.1778249718646814	0.004382632910600178	0.757494608227
ZFP57_0	1.7481880270062005	-0.023394347355750494	0.760199649168
FOXC2_0	1.8095597146352675	-0.006603297364834653	0.762051236002
HLF_0	1.7442929831226759	0.009296105874722039	0.763422811323
TF7L2_0	1.9978230807457251	0.009163636575377223	0.767819529198
NGN2_0	2.287801729930226	-0.008672589821410113	0.772380698261
PRGR_1	2.6106601630898796	-0.005743912267135122	0.775526697841
ZIC3_0	2.173186268412274	0.010878586693136365	0.776440102514
NKX28_0	2.1958996524092336	-0.008741158782384585	0.777168283222
KLF15_0	3.580069222725036	0.0023178094758585805	0.777713591961
RARB_0	2.5465426634781307	-0.005991884321356387	0.778405678241
MAFK_1	1.8662873390841945	0.013348393456421375	0.789260459943
E2F3_0	2.636487896353365	-0.00854044725594874	0.791425562381
ONEC2_0	1.7481880270062005	0.010257716572641054	0.7928127654
PAX5_0	1.8260748027008262	0.0187435212044903	0.794688515313
ZN335_0	1.9566485792052033	-0.015426451770036763	0.794965555144
ELF5_0	2.9903388547876015	0.002841562031868446	0.798801491135
ASCL2_0	2.6399842480415883	-0.006280165119505602	0.798844306129
PO2F2_0	2.2291697025391004	0.005929683362552058	0.803021167703
MITF_0	2.2405492482825995	0.010546380345198838	0.805212965334
RFX6_0	2.273001272063737	0.007963778071805998	0.806990593108
PAX3_0	1.7596678446896303	-0.005944535836507907	0.807543957901
NFAC2_0	2.5224442335063197	0.0038364282415899054	0.808911152088
KAISO_0	1.7032913781186614	0.02382807250752897	0.810595898886
KLF4_0	2.762303363287768	0.005736479777091965	0.812895479114
PO3F1_0	1.8920946026904801	-0.0097769779042441	0.813023057912
HXB6_0	1.6127838567197355	-0.008017901067767874	0.814436270782
MAFG_1	2.4623979978989556	0.005231985858499282	0.816823735091
XBP1_0	1.5250448070368452	-0.013389957798058903	0.817588792733
GFI1B_0	2.1986570869544226	0.005928239134175147	0.821725528272
SUH_0	2.4191293077419753	0.005464670489956096	0.825238036205
BATF3_0	1.9294189257142926	-0.006091204013919748	0.82965524666
P63_0	1.7745169657285496	0.011008008474526975	0.82967449479
ZIC2_0	2.064457989226918	0.008918947137211282	0.830270157731
RARA_2	1.8162412999917832	0.008397108215957039	0.830846849129
TFEB_0	2.0773679052841563	0.011403598724741422	0.831999052032
ELK4_0	2.383815365980431	0.009375973797834421	0.832464544241
