TF	Log10Events	MDS_difference	p-value
ZBTB4_1	2.1673173347481756	-0.04725484074040137	0.15370417331
ZN563_0	2.66698571832966	-0.03509523267873148	0.153924895355
SOX10_1	3.4127124827451008	-0.011142848792322775	0.155014167736
PIT1_0	3.0549958615291413	0.012006685326442014	0.160249909422
HLF_0	2.2504200023088936	0.03728635776147128	0.160652840533
CEBPA_0	2.9429995933660402	0.015892123423308698	0.160741960506
FIGLA_0	2.7737864449811935	0.020934717379497304	0.16222315042
ZN410_0	1.556302500767287	-0.0836801946657553	0.16269901524
NR1I2_1	3.526533115590742	-0.00972158455757863	0.164274500984
ZN418_0	2.8247764624755454	0.029905608805270528	0.164369013255
BACH2_0	2.7079957464229287	-0.04217013172498303	0.164715468944
EMX2_0	2.851258348719075	0.016095438190724006	0.168593122283
BARX2_0	2.991004440330755	0.014970479755006578	0.169251231514
SALL4_0	3.635935901443889	-0.00953151149822873	0.16959175734
NR1H3_0	2.56348108539441	-0.030349103597601238	0.1710919818
MAFK_0	2.220108088040055	0.06398786010169093	0.172574581083
ZIM3_0	2.735199548422313	-0.022538508863658272	0.173292614201
NFE2_0	2.650307523131936	-0.04458710484090929	0.17341014293
TBR1_0	2.3242824552976926	-0.02521755412764307	0.175045458518
GATA1_0	2.8555191556677997	-0.02727324242284092	0.175713045658
LHX8_0	2.5763413502057926	0.0190738083767812	0.175969343135
ZN490_0	2.0986437258170567	-0.023851174926249632	0.177835547992
NKX62_0	2.9365137424788927	-0.013864023641095855	0.178308404058
ZFP42_0	2.6079908585471747	0.041745270769441886	0.18312581226
ELK3_0	2.855216194733363	-0.030269099739933875	0.185705696689
ONEC3_0	3.0605089756052974	0.01203962874331113	0.187208327119
GATA6_0	2.9749719942980684	0.022171827362737328	0.188243937159
TAF1_0	3.464861980766034	-0.0128998001637861	0.189018432013
COE1_0	2.91301868374796	0.0228847626149954	0.190608139551
FOXF2_0	3.058426024457005	0.015711018526398345	0.19063991203
RXRA_0	3.3543005623453594	0.012227040578954072	0.190656286376
ZN219_0	3.1562461903973444	0.014412920152702095	0.194251667956
ANDR_2	3.3745650607227646	-0.01143362769451896	0.194491807673
GSC_0	2.3673559210260184	-0.03166355443334744	0.19500144969
ESR1_1	3.2772653094568445	0.012746527623035948	0.196678812224
